Gene_ID	Gene
ENSG00000163735	['CXCL5', 'SCYB5', 'ENA-78']
ENSG00000163736	['PPBP', 'THBGB1', 'SCYB7', 'TGB', 'NAP-2-L1', 'LA-PF4', 'MDGF', 'LDGF', 'Beta-TG', 'CTAP3', 'CXCL7', 'b-TG1', 'TGB1', 'CTAPIII', 'NAP-2']
ENSG00000163737	['PF4', 'SCYB4', 'CXCL4']
ENSG00000163738	['MTHFD2L', 'MGC72244']
ENSG00000163739	['CXCL1', 'MGSA', 'GRO1', 'FSP', 'SCYB1', 'GROa', 'MGSA-a', 'NAP-3']
ENSG00000163743	['RCHY1', 'ZNF363', 'CHIMP', 'DKFZp586C1620', 'PRO1996', 'RNF199', 'ARNIP', 'PIRH2', 'ZCHY']
ENSG00000163746	['PLSCR2']
ENSG00000163749	['CCDC158', 'FLJ25770']
ENSG00000163751	['CPA3']
ENSG00000163754	['GYG1', 'GYG']
ENSG00000163755	['HPS3', 'SUTAL', 'BLOC2S1']
ENSG00000163762	['TM4SF18', 'L6D']
ENSG00000163781	['TOPBP1', 'KIAA0259', 'TOP2BP1']
ENSG00000163785	['RYK', 'JTK5A', 'D3S3195', 'RYK1', 'JTK5']
ENSG00000163788	['SNRK', 'FLJ20224', 'HSNFRK', 'KIAA0096']
ENSG00000163792	['TCF23', 'OUT', 'bHLHa24']
ENSG00000163793	['DNAJC5G', 'FLJ40417', 'CSP-gamma']
ENSG00000163794	['UCN', 'UROC', 'UI']
ENSG00000163795	['ZNF513', 'FLJ32203']
ENSG00000163798	['SLC4A1AP', 'kanadaptin', 'HLC3']
ENSG00000163803	['PLB1', 'PLB', 'FLJ30866']
ENSG00000163806	['SPDYA', 'SPDY1', 'SPY1', 'Ringo3']
ENSG00000163807	['KIAA1143']
ENSG00000163808	['KIF15', 'KNSL7', 'HKLP2', 'NY-BR-62']
ENSG00000163810	['TGM4', 'TGP']
ENSG00000163811	['WDR43', 'KIAA0007', 'NET12', 'UTP5']
ENSG00000163812	['ZDHHC3', 'ZNF373', 'GODZ', 'DHHC3']
ENSG00000163814	['CDCP1', 'CD318', 'SIMA135']
ENSG00000163815	['CLEC3B', 'TNA', 'TN']
ENSG00000163817	['SLC6A20', 'XT3', 'Xtrp3']
ENSG00000163818	['LZTFL1', 'BBS17']
ENSG00000163820	['FYCO1', 'FLJ13335', 'ZFYVE7']
ENSG00000163823	['CCR1', 'SCYAR1', 'CMKBR1', 'CKR-1', 'MIP1aR', 'CD191']
ENSG00000163825	['RTP3', 'TMEM7', 'LTM1', 'Z3CXXC3']
ENSG00000163827	['LRRC2']
ENSG00000163832	['ELP6', 'TMEM103', 'C3orf75', 'FLJ20211']
ENSG00000163833	['FBXO40', 'KIAA1195', 'Fbx40']
ENSG00000163840	['DTX3L', 'BBAP', 'RNF143']
ENSG00000163848	['ZNF148', 'BERF-1', 'ZBP-89', 'BFCOL1', 'HT-BETA', 'ZFP148', 'pHZ-52']
ENSG00000163864	['NMNAT3', 'PNAT3']
ENSG00000163866	['SMIM12', 'C1orf212', 'FLJ90372']
ENSG00000163867	['ZMYM6', 'ZNF258', 'ZNF198L4', 'Buster2', 'ZBED7']
ENSG00000163870	['TPRA1', 'GPR175', 'TPRA40', 'FLJ32197', 'TMEM227']
ENSG00000163872	['YEATS2', 'FLJ10201', 'FLJ12841', 'FLJ13308', 'KIAA1197']
ENSG00000163873	['GRIK3', 'GluK3', 'GLUR7']
ENSG00000163874	['ZC3H12A', 'FLJ23231', 'MCPIP1']
ENSG00000163875	['MEAF6', 'C1orf149', 'NY-SAR-91', 'FLJ11730', 'Eaf6', 'CENP-28']
ENSG00000163877	['SNIP1', 'PML1']
ENSG00000163879	['DNALI1', 'P28', 'hp28', 'dJ423B22.5']
ENSG00000163882	['POLR2H', 'RPB8']
ENSG00000163884	['KLF15', 'KKLF']
ENSG00000163885	['CCDC37']
ENSG00000163888	['CAMK2N2', 'CaM-KIIN']
ENSG00000163898	['LIPH', 'mPA-PLA1', 'PLA1B', 'mPA-PLA1alpha', 'LPDLR']
ENSG00000163900	['TMEM41A']
ENSG00000163902	['RPN1', 'OST1']
ENSG00000163904	['SENP2', 'SMT3IP2', 'KIAA1331', 'DKFZp762A2316', 'AXAM2']
ENSG00000163909	['HEYL', 'bHLHb33', 'HEY3', 'HESR3']
ENSG00000163913	['IFT122', 'WDR10', 'WDR140', 'WDR10p', 'SPG']
ENSG00000163914	['RHO', 'RP4', 'OPN2', 'CSNBAD1']
ENSG00000163915	['C3orf65']
ENSG00000163918	['RFC4', 'RFC37']
ENSG00000163923	['RPL39L', 'RPL39L1']
ENSG00000163930	['BAP1', 'hucep-6', 'KIAA0272', 'UCHL2']
ENSG00000163931	['TKT']
ENSG00000163932	['PRKCD']
ENSG00000163933	['RFT1', 'CDG1N']
ENSG00000163935	['SFMBT1', 'RU1', 'DKFZp434L243', 'SFMBT']
ENSG00000163938	['GNL3', 'C77032', 'E2IG3', 'MGC800', 'NS']
ENSG00000163939	['PBRM1', 'BAF180', 'PB1']
ENSG00000163945	['UVSSA', 'KIAA1530']
ENSG00000163946	['FAM208A', 'C3orf63', 'se89-1', 'RAP140', 'KIAA1105', 'TASOR']
ENSG00000163947	['ARHGEF3', 'STA3', 'XPLN', 'GEF3', 'DKFZP434F2429']
ENSG00000163950	['SLBP']
ENSG00000163956	['LRPAP1', 'A2MRAP', 'RAP', 'HBP44']
ENSG00000163958	['ZDHHC19', 'MGC33345']
ENSG00000163959	['SLC51A', 'OSTalpha']
ENSG00000163960	['UBXN7', 'UBXD7', 'KIAA0794']
ENSG00000163961	['RNF168', 'FLJ35794']
ENSG00000163964	['PIGX', 'FLJ20522']
ENSG00000163975	['MFI2']
ENSG00000163982	['OTOP1']
ENSG00000163993	['S100P']
ENSG00000163995	['ABLIM2', 'KIAA1808']
ENSG00000164002	['EXO5', 'C1orf176', 'DEM1', 'FLJ21144']
ENSG00000164007	['CLDN19']
ENSG00000164008	['C1orf50', 'MGC955']
ENSG00000164010	['ERMAP', 'RD', 'SC', 'BTN5']
ENSG00000164011	['ZNF691', 'Zfp691']
ENSG00000164022	['AIMP1', 'SCYE1', 'EMAPII', 'EMAP-2', 'p43']
ENSG00000164023	['SGMS2', 'MGC26963', 'SMS2']
ENSG00000164024	['METAP1', 'KIAA0094', 'MetAP1A']
ENSG00000164031	['DNAJB14', 'FLJ14281']
ENSG00000164032	['H2AFZ', 'H2AZ', 'H2A.Z']
ENSG00000164035	['EMCN', 'MUC14']
ENSG00000164037	['SLC9B1', 'NHEDC1', 'NHA1']
ENSG00000164038	['SLC9B2', 'NHEDC2', 'FLJ23984', 'NHA2']
ENSG00000164039	['BDH2', 'DHRS6', 'UCPA-OR', 'FLJ13261', 'UNQ6308', 'PRO20933', 'SDR15C1']
ENSG00000164040	['PGRMC2', 'PMBP', 'DG6']
ENSG00000164045	['CDC25A']
ENSG00000164047	['CAMP', 'CAP18', 'FALL39', 'FALL-39', 'LL37']
ENSG00000164048	['ZNF589', 'SZF1']
ENSG00000164049	['FBXW12', 'FBXO35', 'Fbw12']
ENSG00000164050	['PLXNB1', 'PLXN5', 'KIAA0407']
ENSG00000164051	['CCDC51', 'FLJ12436']
ENSG00000164053	['ATRIP', 'FLJ12343', 'MGC20625', 'MGC21482', 'MGC26740']
ENSG00000164054	['SHISA5', 'SCOTIN', 'hShisa5']
ENSG00000164056	['SPRY1', 'hSPRY1']
ENSG00000164061	['BSN', 'ZNF231']
ENSG00000164062	['APEH', 'D3F15S2', 'DNF15S2', 'D3S48E']
ENSG00000164066	['INTU', 'PDZK6', 'PDZD6', 'KIAA1284', 'CPLANE4']
ENSG00000164068	['RNF123', 'FLJ12565', 'KPC1']
ENSG00000164070	['HSPA4L', 'APG-1', 'Osp94', 'HSPH3']
ENSG00000164073	['MFSD8', 'CLN7', 'MGC33302']
ENSG00000164074	['C4orf29']
ENSG00000164076	['CAMKV', 'MGC8407', 'VACAMKL']
ENSG00000164077	['MON1A', 'MGC13272', 'SAND1']
ENSG00000164078	['MST1R', 'RON', 'PTK8', 'CDw136', 'CD136']
ENSG00000164080	['RAD54L2', 'KIAA0809', 'SRISNF2L', 'ARIP4']
ENSG00000164081	['TEX264', 'ZSIG11', 'FLJ13935']
ENSG00000164082	['GRM2', 'GPRC1B', 'mGlu2', 'MGLUR2']
ENSG00000164086	['DUSP7', 'MKP-X', 'PYST2']
ENSG00000164087	['POC1A', 'WDR51A', 'DKFZP434C245']
ENSG00000164088	['PPM1M', 'PP2Ceta', 'FLJ32332']
ENSG00000164089	['ETNPPL', 'AGXT2L1']
ENSG00000164091	['WDR82', 'TMEM113', 'PRO2730', 'MST107', 'MSTP107', 'PRO34047', 'WDR82A', 'SWD2']
ENSG00000164093	['PITX2', 'IRID2', 'IHG2', 'RIEG', 'RIEG1', 'RGS', 'IGDS', 'RS', 'Brx1', 'Otlx2']
ENSG00000164096	['C4orf3', 'HCVFTP1', 'ALN']
ENSG00000164099	['PRSS12', 'BSSP-3', 'MRT1']
ENSG00000164100	['NDST3', 'HSST3']
ENSG00000164104	['HMGB2', 'HMG2']
ENSG00000164105	['SAP30']
ENSG00000164106	['SCRG1', 'SCRG-1']
ENSG00000164107	['HAND2', 'dHand', 'Thing2', 'Hed', 'bHLHa26']
ENSG00000164109	['MAD2L1', 'MAD2', 'HSMAD2']
ENSG00000164111	['ANXA5', 'ENX2', 'ANX5']
ENSG00000164112	['TMEM155', 'FLJ30834']
ENSG00000164113	['ADAD1', 'Tenr']
ENSG00000164114	['MAP9', 'ASAP', 'FLJ21159']
ENSG00000164116	['GUCY1A3']
ENSG00000164117	['FBXO8', 'FBX8']
ENSG00000164118	['CEP44', 'KIAA1712']
ENSG00000164120	['HPGD', 'SDR36C1']
ENSG00000164122	['ASB5']
ENSG00000164123	['C4orf45', 'FLJ25371']
ENSG00000164124	['TMEM144', 'FLJ11155']
ENSG00000164125	['FAM198B', 'C4orf18', 'FLJ38155', 'DKFZp434L142', 'ENED']
ENSG00000164128	['NPY1R']
ENSG00000164129	['NPY5R', 'NPYR5']
ENSG00000164134	['NAA15', 'NARG1', 'TBDN100', 'NATH', 'FLJ13340']
ENSG00000164136	['IL15', 'IL-15', 'MGC9721']
ENSG00000164142	['FAM160A1', 'FLJ43373']
ENSG00000164144	['ARFIP1', 'HSU52521']
ENSG00000164151	['KIAA0947']
ENSG00000164161	['HHIP', 'HIP', 'FLJ20992']
ENSG00000164162	['ANAPC10', 'APC10', 'DOC1', 'DKFZP564L0562']
ENSG00000164163	['ABCE1', 'RNASEL1', 'RNASELI', 'RNS4I', 'RLI', 'OABP', 'RLI1']
ENSG00000164164	['OTUD4', 'HSHIN1', 'KIAA1046', 'DUBA6']
ENSG00000164167	['LSM6', 'YDR378C']
ENSG00000164168	['TMEM184C', 'TMEM34', 'FLJ10846']
ENSG00000164169	['PRMT10']
ENSG00000164171	['ITGA2', 'CD49B', 'CD49b']
ENSG00000164172	['MOCS2', 'MOCO1']
ENSG00000164175	['SLC45A2', 'MATP', 'OCA4']
ENSG00000164176	['EDIL3', 'DEL1']
ENSG00000164180	['TMEM161B', 'MGC33214']
ENSG00000164181	['ELOVL7', 'FLJ23563']
ENSG00000164182	['NDUFAF2', 'NDUFA12L', 'B17.2L', 'MMTN', 'mimitin']
ENSG00000164185	['ZNF474', '4933409D10Rik', 'FLJ32921']
ENSG00000164187	['LMBRD2', 'DKFZp434H2226']
ENSG00000164188	['RANBP3L', 'FLJ25422']
ENSG00000164190	['NIPBL', 'IDN3', 'DKFZp434L1319', 'FLJ11203', 'FLJ12597', 'FLJ13354', 'FLJ13648', 'Scc2']
ENSG00000164197	['RNF180']
ENSG00000164199	['GPR98']
ENSG00000164209	['SLC25A46']
ENSG00000164211	['STARD4']
ENSG00000164219	['PGGT1B', 'GGTI', 'BGGI']
ENSG00000164220	['F2RL2', 'PAR3']
ENSG00000164221	['CCDC112', 'MGC39633']
ENSG00000164236	['ANKRD33B']
ENSG00000164237	['CMBL', 'FLJ23617']
ENSG00000164241	['C5orf63', 'YDR286C', 'FLJ44606']
ENSG00000164244	['PRRC1', 'FLJ32875']
ENSG00000164251	['F2RL1', 'GPR11', 'PAR2']
ENSG00000164252	['AGGF1', 'VG5Q', 'HSU84971', 'FLJ10283', 'GPATC7', 'GPATCH7']
ENSG00000164253	['WDR41', 'FLJ10904']
ENSG00000164256	['PRDM9', 'MSBP3', 'PFM6', 'ZNF899', 'KMT8B']
ENSG00000164258	['NDUFS4', 'AQDQ', 'CI-18']
ENSG00000164265	['SCGB3A2', 'UGRP1', 'LU103', 'PNSP1']
ENSG00000164266	['SPINK1', 'Spink3', 'PCTT', 'PSTI', 'TATI']
ENSG00000164270	['HTR4', '5-HT4']
ENSG00000164283	['ESM1']
ENSG00000164284	['GRPEL2', 'DKFZp451C205', 'Mt-GrpE', 'FLJ23713']
ENSG00000164287	['CDC20B', 'FLJ37927']
ENSG00000164291	['ARSK', 'DKFZp313G1735', 'TSULF']
ENSG00000164292	['RHOBTB3', 'KIAA0878']
ENSG00000164294	['GPX8', 'UNQ847', 'EPLA847']
ENSG00000164296	['TIGD6', 'DKFZp761E2110']
ENSG00000164299	['SPZ1', 'NYD-TSP1', 'FLJ25709', 'PPP1R148']
ENSG00000164300	['SERINC5', 'C5orf12', 'TPO1']
ENSG00000164303	['ENPP6', 'MGC33971']
ENSG00000164304	['CAGE1', 'CTAG3', 'bA69L16.7', 'CT95']
ENSG00000164305	['CASP3', 'CPP32', 'CPP32B', 'Yama', 'apopain']
ENSG00000164306	['PRIMPOL', 'CCDC111', 'FLJ33167']
ENSG00000164307	['ERAP1', 'ARTS-1', 'A-LAP', 'PILS-AP', 'KIAA0525', 'ERAAP1']
ENSG00000164308	['ERAP2', 'L-RAP', 'LRAP']
ENSG00000164309	['CMYA5', 'C5orf10', 'myospryn', 'SPRYD2', 'DKFZp451G223', 'TRIM76']
ENSG00000164318	['EGFLAM', 'FLJ39155', 'AGRINL', 'AGRNL', 'PIKA']
ENSG00000164323	['KIAA1430']
ENSG00000164325	['TMEM174', 'MGC13034', 'FLJ31268']
ENSG00000164326	['CARTPT', 'CART']
ENSG00000164327	['RICTOR', 'MGC39830', 'AVO3', 'PIA', 'KIAA1999']
ENSG00000164329	['PAPD4']
ENSG00000164330	['EBF1', 'EBF', 'OLF1', 'COE1']
ENSG00000164331	['ANKRA2']
ENSG00000164332	['UBLCP1', 'MGC10067', 'CPUB1']
ENSG00000164334	['FAM170A', 'ZNFD']
ENSG00000164338	['UTP15', 'FLJ12787', 'NET21', 'FLJ23637']
ENSG00000164342	['TLR3', 'CD283']
ENSG00000164344	['KLKB1']
ENSG00000164346	['NSA2', 'HUSSY-29', 'HCLG1', 'FLJ94393', 'TINP1']
ENSG00000164347	['GFM2', 'EFG2', 'FLJ21661', 'EF-G2mt']
ENSG00000164362	['TERT', 'TRT', 'TP2', 'TCS1', 'hEST2', 'EST2']
ENSG00000164363	['SLC6A18', 'FLJ31236', 'Xtrp2']
ENSG00000164366	['CCDC127', 'FLJ25701']
ENSG00000164379	['FOXQ1', 'HFH1']
ENSG00000164385	['C6orf195']
ENSG00000164393	['GPR111']
ENSG00000164398	['ACSL6', 'FACL6', 'KIAA0837', 'LACS5']
ENSG00000164399	['IL3', 'IL-3', 'MULTI-CSF', 'MCGF', 'MGC79398', 'MGC79399']
ENSG00000164400	['CSF2', 'GM-CSF', 'GMCSF']
ENSG00000164402	['SEPT8', 'KIAA0202']
ENSG00000164403	['SHROOM1', 'APXL2', 'KIAA1960']
ENSG00000164404	['GDF9']
ENSG00000164405	['UQCRQ', 'QCR8', 'UQCR7']
ENSG00000164406	['LEAP2', 'LEAP-2']
ENSG00000164411	['GJB7', 'CX25', 'bA136M9.1']
ENSG00000164414	['SLC35A1', 'CMPST', 'hCST']
ENSG00000164418	['GRIK2', 'GLUR6', 'GluK2', 'MRT6']
ENSG00000164430	['MB21D1']
ENSG00000164434	['FABP7', 'B-FABP', 'BLBP']
ENSG00000164438	['TLX3', 'HOX11L2', 'RNX']
ENSG00000164440	['TXLNB', 'C6orf198', 'DKFZp451A175', 'MDP77', 'dJ522B19.2']
ENSG00000164442	['CITED2', 'MRG1']
ENSG00000164451	['FAM26D']
ENSG00000164458	['T']
ENSG00000164463	['CREBRF', 'C5orf41', 'LRF']
ENSG00000164465	['DCBLD1', 'MGC46341', 'dJ94G16.1']
ENSG00000164466	['SFXN1', 'FLJ12876', 'SLC56A1']
ENSG00000164483	['SAMD3', 'bA73O6.2', 'FLJ34032']
ENSG00000164484	['TMEM200A', 'KIAA1913', 'TTMC']
ENSG00000164485	['IL22RA2', 'CRF2-S1', 'IL-22BP']
ENSG00000164488	['DACT2', 'C6orf116', 'bA503C24.7', 'DAPPER2']
ENSG00000164494	['PDSS2', 'C6orf210', 'bA59I9.3']
ENSG00000164500	['C7orf72']
ENSG00000164506	['STXBP5', 'tomosyn', 'LLGL3']
ENSG00000164508	['HIST1H2AA', 'bA317E16.2', 'H2AFR']
ENSG00000164509	['IL31RA', 'CRL3', 'GLM-R', 'CRL', 'Glmr', 'IL-31RA']
ENSG00000164512	['ANKRD55', 'FLJ11795']
ENSG00000164520	['RAET1E', 'LETAL', 'bA350J20.7', 'ULBP4']
ENSG00000164530	['PI16', 'MGC45378', 'dJ90K10.5', 'MSMBBP', 'CD364']
ENSG00000164532	['TBX20']
ENSG00000164535	['DAGLB', 'KCCR13L', 'DAGLBETA']
ENSG00000164542	['KIAA0895']
ENSG00000164543	['STK17A', 'DRAK1']
ENSG00000164548	['TRA2A', 'htra-2-alpha', 'tra2a', 'AWMS1']
ENSG00000164556	['FAM183B']
ENSG00000164574	['GALNT10', 'GalNAc-T10']
ENSG00000164576	['SAP30L', 'FLJ11526', 'NS4ATP2']
ENSG00000164587	['RPS14', 'EMTB']
ENSG00000164588	['HCN1', 'BCNG1', 'BCNG-1', 'HAC-2']
ENSG00000164591	['MYOZ3', 'CS-3', 'CS3', 'FRP3', 'FATZ-3']
ENSG00000164597	['COG5', 'GOLTC1', 'GTC90']
ENSG00000164600	['NEUROD6', 'Atoh2', 'NEX1M', 'Math-2', 'bHLHa2', 'Nex1']
ENSG00000164603	['C7orf60']
ENSG00000164604	['GPR85', 'SREB2']
ENSG00000164609	['SLU7', '9G8']
ENSG00000164610	['RP9', 'PAP-1']
ENSG00000164611	['PTTG1', 'TUTR1', 'PTTG', 'HPTTG', 'securin']
ENSG00000164615	['CAMLG', 'CAML', 'GET2']
ENSG00000164616	['FBXL21', 'FBXL3B', 'FBXL3P', 'FBL3B', 'Fbl21']
ENSG00000164619	['BMPER', 'Cv2', 'CRIM3']
ENSG00000164620	['RELL2', 'C5orf16', 'FLJ90583']
ENSG00000164626	['KCNK5', 'K2p5.1', 'TASK-2']
ENSG00000164627	['KIF6', 'C6orf102', 'dJ1043E3.1', 'MGC33317', 'dJ137F1.4', 'dJ188D3.1', 'DKFZp451I2418']
ENSG00000164631	['ZNF12', 'ZNF325', 'KOX3', 'GIOT-3']
ENSG00000164638	['SLC29A4', 'FLJ34923', 'ENT4']
ENSG00000164645	['C7orf62']
ENSG00000164647	['STEAP1', 'STEAP', 'PRSS24']
ENSG00000164649	['CDCA7L', 'RAM2', 'R1', 'JPO2']
ENSG00000164651	['SP8']
ENSG00000164654	['MIOS', 'FLJ20323', 'MIO', 'Sea4', 'Yulink']
ENSG00000164659	['KIAA1324L', 'FLJ31340', 'EIG121L']
ENSG00000164663	['USP49', 'MGC20741']
ENSG00000164674	['SYTL3', 'SLP3', 'exophilin-6']
ENSG00000164675	['IQUB', 'FLJ35834']
ENSG00000164683	['HEY1', 'HESR-1', 'CHF2', 'HESR1', 'HRT-1', 'CHF-2', 'HERP2', 'bHLHb31']
ENSG00000164684	['ZNF704', 'FLJ16218', 'Gig1']
ENSG00000164687	['FABP5', 'E-FABP', 'PA-FABP', 'KFABP']
ENSG00000164690	['SHH', 'HPE3', 'HLP3', 'HHG1', 'SMMCI', 'TPTPS', 'MCOPCB5']
ENSG00000164691	['TAGAP', 'FLJ32631', 'IDDM21', 'ARHGAP47']
ENSG00000164692	['COL1A2']
ENSG00000164694	['FNDC1', 'FNDC2', 'bA243O10.1', 'KIAA1866', 'dJ322A24.1']
ENSG00000164695	['CHMP4C', 'MGC22825', 'Shax3', 'VPS32C']
ENSG00000164707	['SLC13A4', 'SUT-1', 'SUT1']
ENSG00000164708	['PGAM2', 'PGAM-M']
ENSG00000164713	['BRI3']
ENSG00000164715	['LMTK2', 'KIAA1079', 'KPI2', 'KPI-2', 'cprk', 'LMR2', 'BREK', 'AATYK2', 'PPP1R100']
ENSG00000164729	['SLC35G3', 'TMEM21A', 'AMAC1', 'FLJ40154']
ENSG00000164733	['CTSB']
ENSG00000164736	['SOX17']
ENSG00000164741	['DLC1', 'ARHGAP7', 'STARD12', 'DLC-1', 'p122-RhoGAP']
ENSG00000164742	['ADCY1', 'DFNB44', 'AC1']
ENSG00000164743	['C8orf48', 'FLJ25402']
ENSG00000164744	['SUN3', 'SUNC1', 'MGC33329']
ENSG00000164746	['C7orf57']
ENSG00000164749	['HNF4G', 'NR2A2']
ENSG00000164751	['PEX2', 'PXMP3', 'PMP35', 'PAF-1', 'RNF72', 'ZWS3']
ENSG00000164754	['RAD21', 'KIAA0078', 'hHR21', 'SCC1']
ENSG00000164756	['SLC30A8', 'ZnT-8', 'ZNT8']
ENSG00000164758	['MED30', 'THRAP6', 'TRAP25']
ENSG00000164761	['TNFRSF11B', 'OPG', 'OCIF']
ENSG00000164764	['SBSPON', 'C8orf84', 'RPESP']
ENSG00000164776	['PHKG1', 'PHKG']
ENSG00000164778	['EN2']
ENSG00000164794	['KCNV1', 'Kv8.1']
ENSG00000164796	['CSMD3']
ENSG00000164808	['SPIDR', 'KIAA0146']
ENSG00000164815	['ORC5', 'ORC5L', 'Orc5p', 'ORC5T', 'PPP1R117']
ENSG00000164816	['DEFA5', 'DEF5', 'HD-5']
ENSG00000164818	['HEATR2']
ENSG00000164821	['DEFA4', 'DEF4', 'HP-4']
ENSG00000164822	['DEFA6', 'HD-6']
ENSG00000164823	['OSGIN2', 'C8orf1', 'hT41']
ENSG00000164825	['DEFB1', 'HBD-1', 'DEFB-1', 'DEFB101', 'HBD1', 'BD1', 'MGC51822']
ENSG00000164828	['SUN1', 'UNC84A', 'KIAA0810', 'FLJ12407']
ENSG00000164830	['OXR1', 'TLDC3']
ENSG00000164841	['TMEM74', 'FLJ30668', 'NET36']
ENSG00000164849	['GPR146', 'PGR8']
ENSG00000164850	['GPER1', 'CMKRL2', 'GPR30', 'GPER', 'FEG-1', 'GPCR-Br', 'LERGU', 'LERGU2', 'DRY12', 'LyGPR', 'CEPR']
ENSG00000164853	['UNCX', 'Uncx4.1']
ENSG00000164855	['TMEM184A', 'MGC9712', 'SDMG1']
ENSG00000164867	['NOS3', 'ECNOS', 'eNOS']
ENSG00000164871	['SPAG11B', 'EP2C', 'EP2D', 'EDDM2B']
ENSG00000164877	['MICALL2', 'MGC46023', 'FLJ23471', 'MICAL-L2', 'JRAB']
ENSG00000164879	['CA3', 'Car3', 'CAIII']
ENSG00000164880	['INTS1', 'DKFZp586J0619', 'KIAA1440', 'INT1', 'NET28']
ENSG00000164885	['CDK5', 'PSSALRE']
ENSG00000164889	['SLC4A2', 'EPB3L1', 'HKB3', 'BND3L', 'NBND3']
ENSG00000164893	['SLC7A13', 'AGT-1', 'XAT2']
ENSG00000164896	['FASTK', 'FAST']
ENSG00000164897	['TMUB1', 'C7orf21', 'SB144']
ENSG00000164898	['C7orf55']
ENSG00000164900	['GBX1']
ENSG00000164902	['PHAX', 'RNUXA', 'FLJ13193']
ENSG00000164904	['ALDH7A1', 'ATQ1', 'EPD', 'PDE']
ENSG00000164916	['FOXK1', 'IMAGE:5164497']
ENSG00000164919	['COX6C']
ENSG00000164920	['OSR2', 'FLJ90037']
ENSG00000164924	['YWHAZ', 'YWHAD', 'KCIP-1', '14-3-3-zeta']
ENSG00000164929	['BAALC']
ENSG00000164930	['FZD6', 'Hfz6']
ENSG00000164932	['CTHRC1']
ENSG00000164933	['SLC25A32', 'MFTC']
ENSG00000164934	['DCAF13', 'WDSOF1', 'DKFZP564O0463', 'Gm83', 'HSPC064', 'Sof1']
ENSG00000164935	['DCSTAMP', 'TM7SF4', 'DC-STAMP', 'FIND']
ENSG00000164938	['TP53INP1', 'DKFZp434M1317', 'FLJ22139', 'P53DINP1', 'TP53INP1A', 'TP53INP1B', 'Teap']
ENSG00000164941	['INTS8', 'C8orf52', 'FLJ20530', 'INT8', 'MGC131633']
ENSG00000164944	['KIAA1429']
ENSG00000164946	['FREM1', 'C9orf154', 'FLJ25461', 'C9orf145', 'C9orf143', 'DKFZp686M16108', 'TILRR']
ENSG00000164949	['GEM', 'KIR']
ENSG00000164951	['PDP1', 'PPM2C', 'PDP', 'PDH', 'PPM2A']
ENSG00000164953	['TMEM67', 'MKS3', 'MGC26979', 'JBTS6', 'NPHP11']
ENSG00000164961	['KIAA0196']
ENSG00000164967	['RPP25L', 'C9orf23', 'bA296L22.5', 'MGC29635']
ENSG00000164970	['FAM219A', 'C9orf25', 'bA573M23.5', 'FLJ39031']
ENSG00000164972	['C9orf24', 'bA573M23.4', 'NYD-SP22', 'MGC32921', 'MGC33614', 'CBE1', 'SMRP1']
ENSG00000164975	['SNAPC3', 'SNAP50', 'PTFbeta', 'MGC33124', 'MGC132011']
ENSG00000164976	['KIAA1161']
ENSG00000164978	['NUDT2', 'APAH1']
ENSG00000164983	['TMEM65']
ENSG00000164985	['PSIP1', 'PSIP2', 'LEDGF', 'p75', 'DFS70']
ENSG00000164989	['CCDC171', 'C9orf93', 'FLJ39267', 'FLJ46740', 'Em:AL513423.1', 'bA778P13.1', 'bA536D16.1']
ENSG00000165006	['UBAP1', 'UBAP']
ENSG00000165023	['DIRAS2', 'Di-Ras2', 'DKFZp761C07121']
ENSG00000165025	['SYK']
ENSG00000165028	['NIPSNAP3B', 'FLJ11275']
ENSG00000165029	['ABCA1', 'ABC1', 'HDLDT1', 'TGD']
ENSG00000165030	['NFIL3', 'IL3BP1', 'E4BP4', 'NFIL3A', 'NF-IL3A']
ENSG00000165046	['LETM2', 'FLJ25409', 'SLC55A2']
ENSG00000165055	['METTL2B', 'METL', 'FLJ11350']
ENSG00000165059	['PRKACG', 'PKACg']
ENSG00000165060	['FXN', 'FRDA', 'FA', 'FARR', 'X25', 'CyaY']
ENSG00000165061	['ZMAT4', 'FLJ13842']
ENSG00000165066	['NKX6-3', 'FLJ25169']
ENSG00000165071	['TMEM71', 'FLJ33069']
ENSG00000165072	['MAMDC2', 'MGC21981']
ENSG00000165076	['PRSS37']
ENSG00000165078	['CPA6', 'CPAH']
ENSG00000165084	['C8orf34', 'vest-1', 'VEST1']
ENSG00000165091	['TMC1', 'DFNA36', 'DFNB7', 'DFNB11']
ENSG00000165092	['ALDH1A1', 'PUMB1', 'ALDH1', 'RALDH1']
ENSG00000165097	['KDM1B', 'C6orf193', 'AOF1', 'FLJ34109', 'FLJ33898', 'dJ298J15.2', 'bA204B7.3', 'FLJ43328', 'LSD2']
ENSG00000165102	['HGSNAT', 'TMEM76', 'FLJ32731', 'HGNAT']
ENSG00000165105	['RASEF', 'RAB45', 'FLJ31614']
ENSG00000165113	['GKAP1', 'GKAP42', 'FKSG21']
ENSG00000165115	['KIF27', 'DKFZp434D0917']
ENSG00000165118	['C9orf64', 'MGC10999']
ENSG00000165119	['HNRNPK', 'HNRPK', 'CSBP', 'TUNP']
ENSG00000165120	['SSMEM1', 'C7orf45', 'FLJ40316']
ENSG00000165124	['SVEP1', 'C9orf13', 'bA427L11.3', 'POLYDOM', 'FLJ13529']
